"ObjectName","Status","Reason","Evidence","ProposedAction"
"T_AU_OLD_PARAS_FAD_UPDATE_LOG","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_FAD_UPDATE_STATUS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_GIST_UPDATE_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETLEAGACYOBSERVATIONS_FOR_GIST_UPDATE; PROC:PKG_AR.P_UPDATE_LEGACY_PARA_GIST; PROC:PKG_AR.P_GET_LEGACY_PARA_TO_AUTHORIZE; PROC:PKG_AR.P_AUTHORIZE_PARA_GIST","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_OLD_PARAS_POST_COMPLIANCE","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_POST_COMPLIANCE_HEAD_REMARKS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_POST_COMPLIANCE_HISTORY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD.P_GET_SETTLED_PARA_DETAILS_PARA_COMPLIANCE","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_OLD_PARAS_RESPONSE","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_EVIDENCES","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_FAD","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_FAD_AUDITOR_RESPONSE","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_FAD_STATUS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_IMP_REMARKS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_SVP_AZ_REMARKS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_OLD_PARAS_RESPONSE_TEXT","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_AU_PAGE_API_MAP","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PARAS_STATUS_CHANGE_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_GET_PARAS_FOR_STATUS_CHANGE; PROC:PKG_HD.P_ADD_PARAS_FOR_STATUS_CHANGE; PROC:PKG_HD.P_GET_PARAS_FOR_STATUS_CHANGE_FOR_AUTHORIZE; PROC:PKG_HD.P_AUTHORIZE_PARAS_FOR_STATUS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PERIOD","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AE.P_GETASSIGNEDOBSERVATIONS; PROC:PKG_AE.P_GETASSIGNEDOBSERVATIONSFORBRANCH; PROC:PKG_AE.P_GETAUDITEEASSIGNEDENTITIES; PROC:PKG_AR.P_GETTASKLIST; PROC:PKG_AR.P_GETJOININGDETAILS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHES; PROC:PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSFORBRANCHES","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PERIOD_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_PG.P_GET_AUDITPERIOD_STATUS; PROC:PKG_PG.P_GETAUDITPERIODS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_AD.P_AUDIT_ENGAGEMENT_REVERSAL; PROC:PKG_AR.P_GETJOININGDETAILS; PROC:PKG_PG.TENTATIVE_AUDIT_PLAN; PROC:PKG_PG.P_ADDAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_REFFEREDBACKAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_RERECOMMENDAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_APPROVEAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_UPDATE_SPECIAL_AUDIT; PROC:PKG_FAD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_RPT.R_AUDITPLANPROGRESS; PROC:PKG_RPT.P_FAD_AUDIT_PLAN_DETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN_ENG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_AUDIT_TEAM_POSTCHANGES; PROC:PKG_AD.P_GET_AUDITEE_ENGAGEMENT; PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT_STATUS; PROC:PKG_AD.P_UPDATEENTITIEES; PROC:PKG_AD.P_GET_DETAILS_FOR_ENTITY_SHIFTING; PROC:PKG_AD.P_SHIFT_BR_TO_ISLAMIC; PROC:PKG_AD.P_AUDIT_TEAM_POSTCHANGES; PROC:PKG_AD.P_AUDIT_ENGAGEMENT_REVERSAL; PROC:PKG_AD.P_UPDATE_ENG_DATE; PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AE.P_GETASSIGNEDOBSERVATIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN_ENG_BACKUP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_AU_PLAN_ENG_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_AUDIT_ENGAGEMENT_REVERSAL; PROC:PKG_AR.P_CLOSEAUDIT; PROC:PKG_PG.P_ADDAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_REFFEREDBACKAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_RERECOMMENDAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_APPROVEAUDITENGAGEMENTPLAN; PROC:PKG_PG.P_GETLATESTCOMMENTSONENGAGEMENT; PROC:PKG_HD.P_AUDIT_CONCLUDING; PROC:PKG_HD.P_AUDIT_PRE_SUBMISSION; PROC:PKG_RPT.GET_DEPT_PERF_SUMMARY_DETAIL","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN_ENG_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_AD.P_GET_AUDIT_ENGAGEMENT_STATUS; PROC:PKG_FAD.P_GET_AUDIT_ENGAGEMENT; PROC:PKG_RPT.R_AUDIT_PLAN_ENGAGEMENT; PROC:PKG_RPT.R_JOININGCOMPLETION; PROC:PKG_RPT.P_FAD_AUDIT_PLAN_DETAILS; PROC:PKG_RPT.P_DELAY_AUDITS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN_ENG_STATUS_MAPPING","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PLAN_FREQUENCY","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PLAN_LOG","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PLAN_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_FAD_AUDIT_PLAN_DETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PLAN_STATUS_MAPPING","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_POST_COMPLIANCE_FAD_PARA_TEXT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_POST_COMPLIANCE_FAD_PARA_TEXT_PARTIAL_COMP","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_POST_COMPLIANCE_FLOW","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ENTITY_TYPE_COMPLIANCE_FLOW; PROC:PKG_AD.P_ADD_UPDATE_COMPLIANCE_FLOW","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_POST_COMPLIANCE_SETTLEMETMENT_HISTORY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_DETAILS_FOR_ENTITY_SHIFTING; PROC:PKG_FAD.P_GET_SETTLED_PARA_ENTITIES; PROC:PKG_FAD.P_GET_SETTLED_PARA_DETAILS_PARA_COMPLIANCE","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PRE_PLAN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_PG.P_GET_SPECICAL_AUDIT_FOR_APPROVAL; PROC:PKG_PG.P_ADD_SPECIAL_AUDIT_PLAN; PROC:PKG_PG.P_UPDATE_SPECIAL_AUDIT","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PREINFO_DEPOSITACCOUNT_SUM","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_DEPOSITACCOUNTCATEGORY","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_GL_MON_END","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_GL_SUMMARY","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_GL_TYPE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AI.P_GETGLHEADSUMMARY_YEARLY","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PREINFO_GLDAYENDBALANCE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AI.P_GETGLHEADSUMMARY_YEARLY","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_PREINFO_GLHEADS_DETAILS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_GLSUB","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_HR","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_LIVELOAN_DETAILS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_PREINFO_LOAN_PMYP","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_REMARKS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.UPDATE_USERS; PROC:PKG_AE.P_UPDATEOLDPARAMANAGEMENT; PROC:PKG_AE.P_UPDATEAUDITEEOLDPARASRESPONSE; PROC:PKG_AR.P_SAVEAUDITOBSERVATION; PROC:PKG_AR.P_SAVEAUDITOBSERVATIONCAD; PROC:PKG_AR.P_DROPAUDITOBSERVATION; PROC:PKG_AR.P_SUBMITAUDITOBSERVATIONTOAUDITEE; PROC:PKG_AR.P_UPDATEAUDITOBSERVATIONSTATUS; PROC:PKG_AR.P_UPDATEOBSERVATION; PROC:PKG_AR.P_UPDATE_LEGACY_PARA_TEXT; PROC:PKG_AR.P_NO_UPDATE_LEGACY_PARA_TEXT; PROC:PKG_AR.P_CLOSEAUDIT","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_RESP_ASSIGNED_FINAL_DUP_BAK","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_AU_RESP_ASSIGNED_STAGING_2026","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_RESPONSIBILITY_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_RESPONIBILITYASSIGNED","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_ROLE_API_PERMISSION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADDGROUPMENUITEMSASSIGNMENT; PROC:PKG_AD.P_REMOVEGROUPMENUITEMSASSIGNMENT; PROC:PKG_LG.P_GETAPIPERMISSIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_SAMPLE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_SAMPLE_DATA; PROC:PKG_SM.P_GET_SAMPLE","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_SAMPLE_BIOMETRIC","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SAMPLE_BKP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_AU_SAMPLE_BRANCH","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_ACCOUNT","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_SAMPLE_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_SAMPLE_DATA; PROC:PKG_SM.P_GET_SAMPLE; PROC:PKG_SM.P_GET_SAMPLE_ENTITIES; PROC:PKG_SM.P_ADD_SAMPLE_DATA_UPDATE","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_SAMPLE_LOAN","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SBP_ASSIGNMENTS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SBP_OBSERVATIONS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SBP_RESPONSES","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SBP_REVIEW_HISTORY","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_SEC_CSP_VIOLATIONS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_STAFF_POSITION","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_TBL_ALLOCATIONS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD.P_GETAUDITEMPLOYEES; PROC:PKG_FAD.P_GETENTITYTASKSUMMARY","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_TBL_OBSERVATIONS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_TBL_UPDATE_LOG","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_TEAM_MEMBERS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_AUDIT_TEAM_POSTCHANGES; PROC:PKG_AD.P_AUDIT_TEAM_POSTCHANGES; PROC:PKG_AR.P_GETTASKLIST; PROC:PKG_AR.P_GETJOININGDETAILS; PROC:PKG_AR.P_ADDJOININGREPORT; PROC:PKG_AR.P_DROPAUDITOBSERVATION; PROC:PKG_AR.P_SUBMITAUDITOBSERVATIONTOAUDITEE; PROC:PKG_AR.P_UPDATEAUDITOBSERVATIONSTATUS; PROC:PKG_AR.P_CLOSEAUDIT; PROC:PKG_PG.P_GETAUDITTEAMS; PROC:PKG_PG.P_ADDAUDITTEAM; PROC:PKG_PG.P_DELETEAUDITTEAM","Migrate to IAS_ZTBL core or dedicated history module"
"T_AU_USER_COM_PAGE_PERM","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_USER_ENG_PAGE_PERM","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AU_WORKING_PAPER_LOAN","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AUDIT_CHECKLIST","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETRISKPROCESSDETAILS; PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_SUB_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_AUDIT_CHECKLIST; PROC:PKG_AD.P_GET_SUB_CHECKLIST_MAKER; PROC:PKG_AD.P_AUDIT_CHECKLIST_UPDATE; PROC:PKG_AD.P_GETCHECKLISTDETAIL_REF; PROC:PKG_AD.P_MERGE_CHECKLIST; PROC:PKG_AD.P_GET_CHECKLIST_MERGER_FOR_REVIEW; PROC:PKG_AD.P_AUTHORIZE_MERGER_CHECKLIST; PROC:PKG_AR.P_GETAUDITCHECKLIST","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_A","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AUDIT_CHECKLIST_ANNEXURE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ANNEXURE; PROC:PKG_AD.P_ADD_ANNEXURE; PROC:PKG_AD.P_UPDATE_ANNEXURE; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHES; PROC:PKG_BAC.P_CIA_ANALYSIS_DETAILS; PROC:PKG_BAC.P_CIA_ANALYSIS_DETAILS_PARA; PROC:PKG_BAC.P_CIA_ANALYSIS_SUMMARY; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE; PROC:PKG_DB.P_GET_DASH_TABLE_OLD; PROC:PKG_DB.P_GET_DASH_TABLE_NEW; PROC:PKG_DB.P_GET_DASH_TABLE; PROC:PKG_DB.P_FUNCTIONAL_REPORTING_OFFICE_WISE_ANALYSIS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD.P_GETAUDITCHECKLISTANNEXURECIRCULARS; PROC:PKG_FAD.P_SEARCHREFERENCES; PROC:PKG_FAD.P_MANAGEREFERENCE","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_ANNEXURE_CIRCULAR_DOCS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AUDIT_CHECKLIST_ANNEXURE_MAPPING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_BAC.P_CIA_ANALYSIS_DETAILS; PROC:PKG_DB.P_FUNCTIONAL_ANALYSIS_DETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_ANNEXURE_PROCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ANNEXURE; PROC:PKG_AD.P_GET_ANNEXURE_PROCESS; PROC:PKG_BAC.P_CIA_ANALYSIS; PROC:PKG_BAC.P_CIA_ANALYSIS_DETAILS; PROC:PKG_DB.P_FUNCTIONAL_ANALYSIS_DETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_DETAIL_DUPLICATE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_REMOVE_DUPLICATE_CHECKLIST_DETAILS; PROC:PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS_DROPDOWN; PROC:PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS; PROC:PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS_COUNT; PROC:PKG_AD.P_AUTHORIZE_DUPLICATE_CHECKLIST_DETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_DETAILS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_AUDIT_CHECKLIST_DETAIL; PROC:PKG_AD.P_APPROVE_CHECKLIST_BY_AUTHORIZER; PROC:PKG_AD.P_GETCHECKLISTDETAILBYSUBPROCESSID; PROC:PKG_AD.P_GET_CHECKLISTDETAIL_FOR_DUPLICATE; PROC:PKG_AD.P_GET_CHECKLISTDETAIL_FOR_SUBCHECKLIST; PROC:PKG_AD.P_GETCHECKLISTDETAIL_REF; PROC:PKG_AD.AUDIT_CHECKLIST_DETAIL_UPDATE; PROC:PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS_DROPDOWN; PROC:PKG_AD.P_GET_DUPLICATE_CHECKLIST_DETAILS; PROC:PKG_AD.P_AUTHORIZE_MERGER_CHECKLIST_SUB","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_DETAILS_BACK_UP_26062024","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_AUDIT_CHECKLIST_DETAILS_CHANGE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_AUDIT_CHECKLIST_DETAIL; PROC:PKG_AD.P_RECOMMEND_CHECKLIST_BY_REVIEWER; PROC:PKG_AD.P_REFFEREDBACK_CHECKLIST_BY_REVIEWER; PROC:PKG_AD.P_APPROVE_CHECKLIST_BY_AUTHORIZER; PROC:PKG_AD.P_REFFEREDBACK_CHECKLIST_BY_AUTHORIZER; PROC:PKG_AD.P_GETCHECKLISTDETAILBYSUBPROCESSID; PROC:PKG_AD.P_GET_CHECKLISTDETAIL_FOR_DUPLICATE; PROC:PKG_AD.P_GETCHECKLISTDETAIL_REF; PROC:PKG_AD.AUDIT_CHECKLIST_DETAIL_UPDATE; PROC:PKG_AD.P_AUTHORIZE_MERGER_CHECKLIST_SUB","Migrate to IAS_ZTBL core or dedicated history module"
"T_AUDIT_CHECKLIST_DETAILS_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_UPDATED_SUB_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_AUDIT_CHECKLIST_SUB; PROC:PKG_AD.P_AUDIT_CHECKLIST_DETAIL; PROC:PKG_AD.P_APPROVED_SUB_PROCESS_BY_AUTHORIZER; PROC:PKG_AD.P_REFFEREDBACK_SUB_CHECKLIST_BY_REVIEWER; PROC:PKG_AD.P_RECOMMEND_CHECKLIST_BY_REVIEWER; PROC:PKG_AD.P_REFFEREDBACK_CHECKLIST_BY_REVIEWER; PROC:PKG_AD.P_APPROVE_CHECKLIST_BY_AUTHORIZER; PROC:PKG_AD.P_REFFEREDBACK_CHECKLIST_BY_AUTHORIZER; PROC:PKG_AD.P_GETLATESTCOMMENTSONPROCESS; PROC:PKG_AD.P_GET_SUB_CHECKLIST_MAKER","Migrate to IAS_ZTBL core or dedicated history module"
