Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
Controller,AIS\Controllers\ApiCallsController.cs:2126,add_legacy_para_observation_text,/ApiCalls/add_legacy_para_observation_text,ApiCalls,add_legacy_para_observation_text,AddOldParas,AIS\DBConnection.HD.cs,pkg_hd,P_AddOldParas,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2131,add_legacy_para_reply,/ApiCalls/add_legacy_para_reply,ApiCalls,add_legacy_para_reply,AddOldParasReply,AIS\DBConnection.AE.cs,pkg_ae,P_AddOldParasReply,No,No,Yes,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2136,set_manage_legacy_para_status,/ApiCalls/set_manage_legacy_para_status,ApiCalls,set_manage_legacy_para_status,UpdateOldParasStatus,AIS\DBConnection.HD.cs,pkg_hd,P_UpdateOldParasFadsettleunsettle,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2141,add_legacy_para_cad_reply,/ApiCalls/add_legacy_para_cad_reply,ApiCalls,add_legacy_para_cad_reply,AddOldParasCADReply,AIS\DBConnection.AE.cs,pkg_ae,P_updateoldparamanagement,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2149,add_legacy_para_cad_compliance,/ApiCalls/add_legacy_para_cad_compliance,ApiCalls,add_legacy_para_cad_compliance,AddOldParasCADCompliance,AIS\DBConnection.AE.cs,pkg_ae,P_UpdateAuditeeOldParasresponse,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2161,getparentrel,/ApiCalls/getparentrel,ApiCalls,getparentrel,Getparentrepoffice,AIS\DBConnection.AD.cs,pkg_ad,P_Getparentrepoffice,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2167,getparentrelForDashboardPanel,/ApiCalls/getparentrelForDashboardPanel,ApiCalls,getparentrelForDashboardPanel,GetparentrepofficeForDashboardPanel,AIS\DBConnection.DB.cs,pkg_db,P_Getparentrepoffice,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2173,getparentrelForParaPositionReport,/ApiCalls/getparentrelForParaPositionReport,ApiCalls,getparentrelForParaPositionReport,GetparentrepofficeForParaPositionReport,AIS\DBConnection.RPT.cs,pkg_rpt,P_Getparentrepoffice,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2178,getpostplace,/ApiCalls/getpostplace,ApiCalls,getpostplace,Getchildposting,AIS\DBConnection.AD.cs,pkg_ad,P_Getchildposting,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2184,getpostplaceForDashboardPanel,/ApiCalls/getpostplaceForDashboardPanel,ApiCalls,getpostplaceForDashboardPanel,GetchildpostingForDashboardPanel,AIS\DBConnection.DB.cs,pkg_db,P_Getchildposting,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2189,getpostplaceForParaPositionReport,/ApiCalls/getpostplaceForParaPositionReport,ApiCalls,getpostplaceForParaPositionReport,GetchildpostingForParaPositionReport,AIS\DBConnection.RPT.cs,PKG_RPT,P_Getchildposting,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2194,approve_engagement_plan,/ApiCalls/approve_engagement_plan,ApiCalls,approve_engagement_plan,ApproveAuditEngagementPlan,AIS\DBConnection.cs,pkg_pg,P_ApproveAuditEngagementPlan,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2199,get_matched_pp_numbers,/ApiCalls/get_matched_pp_numbers,ApiCalls,get_matched_pp_numbers,GetMatchedPPNumbers,AIS\DBConnection.AD.cs,pkg_ad,p_get_allusers,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2206,reject_engagement_plan,/ApiCalls/reject_engagement_plan,ApiCalls,reject_engagement_plan,RefferedBackAuditEngagementPlan,AIS\DBConnection.cs,pkg_pg,P_RefferedBackAuditEngagementPlan,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2212,rerecommend_engagement_plan,/ApiCalls/rerecommend_engagement_plan,ApiCalls,rerecommend_engagement_plan,RerecommendAuditEngagementPlan,AIS\DBConnection.cs,pkg_pg,P_RerecommendAuditEngagementPlan,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2220,Getloancasedocuments,/ApiCalls/Getloancasedocuments,ApiCalls,Getloancasedocuments,GetLoanCaseDocuments,AIS\DBConnection.cs,pkg_ais,P_GetLoanCaseDocuments,No,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Procedure not fully present in checked-in package source.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2226,get_functional_responsibility_wise_paras,/ApiCalls/get_functional_responsibility_wise_paras,ApiCalls,get_functional_responsibility_wise_paras,GetFunctionalResponsibilityWisePara,AIS\DBConnection.DB.cs,pkg_db,P_GetFunctionalResponsibilityWisePara,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2232,divisional_head_remarks_on_functional_legacy_para,/ApiCalls/divisional_head_remarks_on_functional_legacy_para,ApiCalls,divisional_head_remarks_on_functional_legacy_para,AddDivisionalHeadRemarksOnFunctionalLegacyPara,AIS\DBConnection.cs,pkg_ais,P_AddDivisionalHeadRemarksOnFunctionalLegacyPara,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2237,menu_pages_updation,/ApiCalls/menu_pages_updation,ApiCalls,menu_pages_updation,UpdateMenuPagesAssignment,AIS\DBConnection.AD.cs,pkg_ad,P_updateAllMenuPages,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2252,addinpectioncriteria,/ApiCalls/addinpectioncriteria,ApiCalls,addinpectioncriteria,AddInspectionCriteria,,,,,,Unconfirmed,,Needs manual review,Internal C# call; Controller calls a DBConnection method that was not indexed.
Controller,AIS\Controllers\ApiCallsController.cs:2258,add_inspection_team,/ApiCalls/add_inspection_team,ApiCalls,add_inspection_team,AddInspectionTeam,,,,,,Unconfirmed,,Needs manual review,Internal C# call; Controller calls a DBConnection method that was not indexed.
Controller,AIS\Controllers\ApiCallsController.cs:2265,Join_inspection_team,/ApiCalls/Join_inspection_team,ApiCalls,Join_inspection_team,InspectionTeamJoining,,,,,,Unconfirmed,,Needs manual review,Internal C# call; Controller calls a DBConnection method that was not indexed.
Controller,AIS\Controllers\ApiCallsController.cs:2272,get_joining_completion,/ApiCalls/get_joining_completion,ApiCalls,get_joining_completion,GetJoiningCompletion,AIS\DBConnection.RPT.cs,pkg_rpt,R_JOININGCOMPLETION,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2280,get_entity_report_paras_branch,/ApiCalls/get_entity_report_paras_branch,ApiCalls,get_entity_report_paras_branch,GetEntityReportParasForBranch,AIS\DBConnection.AR.cs,pkg_ar,P_GetManagedDraftObservationsbranch,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2291,get_assigned_observation_old_paras,/ApiCalls/get_assigned_observation_old_paras,ApiCalls,get_assigned_observation_old_paras,GetAuditeeOldParas,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParas,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2299,get_address,/ApiCalls/get_address,ApiCalls,get_address,GetAddress,AIS\DBConnection.RPT.cs,pkg_rpt,r_getauditeeaddress,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2307,get_report_paras,/ApiCalls/get_report_paras,ApiCalls,get_report_paras,GetAuditeeParas,AIS\DBConnection.RPT.cs,pkg_rpt,r_getauditeeparas,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2314,get_obs_for_pre_concluding,/ApiCalls/get_obs_for_pre_concluding,ApiCalls,get_obs_for_pre_concluding,GetEntityObservationDetails,AIS\DBConnection.HD.cs,pkg_hd,P_get_audit_pre_Concluding,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2321,get_paras_for_compliance_by_auditee,/ApiCalls/get_paras_for_compliance_by_auditee,ApiCalls,get_paras_for_compliance_by_auditee,GetParasForComplianceByAuditee,AIS\DBConnection.AE.cs,pkg_ae,P_GetParasForComplianceByAuditee,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2328,get_paras_for_review_compliance_by_auditee,/ApiCalls/get_paras_for_review_compliance_by_auditee,ApiCalls,get_paras_for_review_compliance_by_auditee,GetParasForReviewComplianceByAuditee,AIS\DBConnection.AE.cs,pkg_ae,P_GetParasForCompliancereview,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2334,get_settled_post_compliances_for_monitoring,/ApiCalls/get_settled_post_compliances_for_monitoring,ApiCalls,get_settled_post_compliances_for_monitoring,GetSettledPostCompliancesForMonitoring,AIS\DBConnection.HD.cs,pkg_hd,P_GetSettledParasForReview,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2341,get_para_compliance_text,/ApiCalls/get_para_compliance_text,ApiCalls,get_para_compliance_text,GetParaComplianceText,AIS\DBConnection.AE.cs,pkg_ae,P_GetParasForComplianceByAuditee_text,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2347,get_old_para_compliance_cycle_text,/ApiCalls/get_old_para_compliance_cycle_text,ApiCalls,get_old_para_compliance_cycle_text,GetOldParasComplianceCycleText,AIS\DBConnection.AE.cs,pkg_ae,P_GetParasForComplianceforhistory,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2353,GetComplianceCycleText,/ApiCalls/GetComplianceCycleText,ApiCalls,GetComplianceCycleText,GetComplianceCycleText,AIS\DBConnection.RPT.cs,PKG_RPT,P_GetParasForComplianceforhistory,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2360,get_post_compliance_evidence_data,/ApiCalls/get_post_compliance_evidence_data,ApiCalls,get_post_compliance_evidence_data,GetPostComplianceEvidenceData,AIS\DBConnection.AE.cs,pkg_ae,P_GetPostAuditCompliance_Evidence_FileData,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2366,get_cau_paras_post_compliance_evidence_data,/ApiCalls/get_cau_paras_post_compliance_evidence_data,ApiCalls,get_cau_paras_post_compliance_evidence_data,GetCAUParasPostComplianceEvidenceData,AIS\DBConnection.AE.cs,pkg_ae,P_GetPostAuditCompliance_Evidence_FileData_CAU,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2372,get_auditee_evidence_data,/ApiCalls/get_auditee_evidence_data,ApiCalls,get_auditee_evidence_data,GetAuditeeEvidenceData,AIS\DBConnection.AR.cs,pkg_ar,P_get_AUDITEE_OBSERVATION_RESPONSE_evidences_FileData,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2379,get_old_para_br_compliance_text_ref,/ApiCalls/get_old_para_br_compliance_text_ref,ApiCalls,get_old_para_br_compliance_text_ref,GetOldParasBranchComplianceTextRef,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParasFADText_Ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2385,get_old_para_zone_compliance_text,/ApiCalls/get_old_para_zone_compliance_text,ApiCalls,get_old_para_zone_compliance_text,GetOldParasBranchComplianceTextForZone,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParasFADtext_Reviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2391,get_old_para_zone_compliance_text_ref,/ApiCalls/get_old_para_zone_compliance_text_ref,ApiCalls,get_old_para_zone_compliance_text_ref,GetOldParasBranchComplianceTextForZoneRef,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParasFADtext_Reviewer_Ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2397,get_old_para_imp_text,/ApiCalls/get_old_para_imp_text,ApiCalls,get_old_para_imp_text,GetOldParasBranchComplianceTextForImpIncharge,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlementext,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2404,get_compliance_text,/ApiCalls/get_compliance_text,ApiCalls,get_compliance_text,GetComplianceCycleText,AIS\DBConnection.RPT.cs,PKG_RPT,P_GetParasForComplianceforhistory,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2410,get_old_para_imp_text_ref,/ApiCalls/get_old_para_imp_text_ref,ApiCalls,get_old_para_imp_text_ref,GetOldParasReferredBackBranchComplianceTextForImpIncharge,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlementext_referedack,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2416,get_old_para_head_az_text,/ApiCalls/get_old_para_head_az_text,ApiCalls,get_old_para_head_az_text,GetOldParasBranchComplianceTextForHeadAZ,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforfinalsettlementext,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2422,submit_post_audit_compliance,/ApiCalls/submit_post_audit_compliance,ApiCalls,submit_post_audit_compliance,SubmitPostAuditCompliance,AIS\DBConnection.AE.cs,pkg_ae,P_SubmitPostAuditCompliance,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2429,submit_post_audit_compliance_review,/ApiCalls/submit_post_audit_compliance_review,ApiCalls,submit_post_audit_compliance_review,SubmitPostAuditComplianceReview,AIS\DBConnection.AE.cs,pkg_ae,P_SubmitPostAuditCompliance_review,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2437,get_branch_comp_review,/ApiCalls/get_branch_comp_review,ApiCalls,get_branch_comp_review,GetOldParasForReviewer,AIS\DBConnection.AE.cs,pkg_ae,p_getoldparasforreviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2444,get_branch_comp_review_ref,/ApiCalls/get_branch_comp_review_ref,ApiCalls,get_branch_comp_review_ref,GetOldParasForReviewerRef,AIS\DBConnection.AE.cs,pkg_ae,p_getoldparasforreviewer_ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2450,AddOldParasComplianceReviewer,/ApiCalls/AddOldParasComplianceReviewer,ApiCalls,AddOldParasComplianceReviewer,AddOldParasComplianceReviewer,AIS\DBConnection.AE.cs,pkg_ae,P_AddOldParasReviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2458,get_old_para_br_compliance_submission,/ApiCalls/get_old_para_br_compliance_submission,ApiCalls,get_old_para_br_compliance_submission,GetOldParasBranchComplianceSubmission,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2465,get_old_para_br_compliance_recommendation,/ApiCalls/get_old_para_br_compliance_recommendation,ApiCalls,get_old_para_br_compliance_recommendation,GetComplianceForImpZone,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2472,get_old_para_br_compliance_recommendation_ref,/ApiCalls/get_old_para_br_compliance_recommendation_ref,ApiCalls,get_old_para_br_compliance_recommendation_ref,GetReferredBackParasComplianceForImpZone,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement_ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2478,submit_old_para_br_compliance_status,/ApiCalls/submit_old_para_br_compliance_status,ApiCalls,submit_old_para_br_compliance_status,AddOldParasStatusUpdate,AIS\DBConnection.HD.cs,pkg_hd,P_AddOldParasImpRemarks,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2486,submit_old_para_br_compliance_status_partially_settle,/ApiCalls/submit_old_para_br_compliance_status_partially_settle,ApiCalls,submit_old_para_br_compliance_status_partially_settle,AddOldParasStatusPartiallySettle,AIS\DBConnection.HD.cs,pkg_hd,P_AddOldParasImpRemarks_partial_comp,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2494,get_old_para_br_compliance_head,/ApiCalls/get_old_para_br_compliance_head,ApiCalls,get_old_para_br_compliance_head,GetOldParasForFinalSettlement,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforfinalsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2501,submit_old_para_compliance_head_status,/ApiCalls/submit_old_para_compliance_head_status,ApiCalls,submit_old_para_compliance_head_status,AddOldParasheadStatusUpdate,AIS\DBConnection.HD.cs,pkg_hd,P_AddFinalsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2509,get_zone_Branches,/ApiCalls/get_zone_Branches,ApiCalls,get_zone_Branches,GetZoneBranches,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasEntityid,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2517,get_old_paras_for_monitoring,/ApiCalls/get_old_paras_for_monitoring,ApiCalls,get_old_paras_for_monitoring,GetOldParasForMonitoring,AIS\DBConnection.HD.cs,pkg_hd,P_GET_ALL_PARAS_MONITORING,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2523,get_para_text,/ApiCalls/get_para_text,ApiCalls,get_para_text,GetParaText,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParastext,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2530,get_all_para_text,/ApiCalls/get_all_para_text,ApiCalls,get_all_para_text,GetAllParaText,AIS\DBConnection.HD.cs,pkg_hd,P_GET_ALL_PARA_TEXT,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2537,get_old_paras_for_monitoring_ppno,/ApiCalls/get_old_paras_for_monitoring_ppno,ApiCalls,get_old_paras_for_monitoring_ppno,GetOldParasForMonitoringPpno,AIS\DBConnection.HD.cs,pkg_hd,p_ppno_para,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2544,FindUsers,/ApiCalls/FindUsers,ApiCalls,FindUsers,GetAllUsers,AIS\DBConnection.AD.cs,pkg_ad,p_get_allusers,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2583,GetUserContexts,/ApiCalls/GetUserContexts,ApiCalls,GetUserContexts,GetUserContextAssignments,AIS\DBConnection.AD.cs,pkg_user_context,p_get_user_context_assignments,Yes,Yes,Yes,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:2600,get_user_name,/ApiCalls/get_user_name,ApiCalls,get_user_name,GetUserName,AIS\DBConnection.HD.cs,pkg_hd,p_ppno_name,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2609,Add_Old_Para_Change_status,/ApiCalls/Add_Old_Para_Change_status,ApiCalls,Add_Old_Para_Change_status,AddChangeStatusRequestForSettledPara,AIS\DBConnection.HD.cs,pkg_hd,p_changestatusrequestforsettledpara,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2616,Add_Old_Para_Change_status_Review,/ApiCalls/Add_Old_Para_Change_status_Review,ApiCalls,Add_Old_Para_Change_status_Review,ReviewerAddChangeStatusRequestForSettledPara,AIS\DBConnection.HD.cs,pkg_hd,P_ChangeStatusRequestForSettledPara_new_reviewer,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2623,Add_Old_Para_Change_status_Authorize,/ApiCalls/Add_Old_Para_Change_status_Authorize,ApiCalls,Add_Old_Para_Change_status_Authorize,AuthorizerAddChangeStatusRequestForSettledPara,AIS\DBConnection.FAD.cs,pkg_fad,P_AuthorizeChangeStatusRequestForSettledPara_new,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2630,Add_New_Para_Change_status_Request,/ApiCalls/Add_New_Para_Change_status_Request,ApiCalls,Add_New_Para_Change_status_Request,AddChangeStatusRequestForCurrentPara,AIS\DBConnection.HD.cs,pkg_hd,P_ChangeStatusRequestForSettledPara_new,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2638,Add_Para_Change_status_Request,/ApiCalls/Add_Para_Change_status_Request,ApiCalls,Add_Para_Change_status_Request,AddChangeStatusRequestForPara,AIS\DBConnection.HD.cs,pkg_hd,P_Add_Paras_For_Status_Change,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2647,Add_Authorization_Old_Para_Change_status,/ApiCalls/Add_Authorization_Old_Para_Change_status,ApiCalls,Add_Authorization_Old_Para_Change_status,AddAuthorizeChangeStatusRequestForSettledPara,AIS\DBConnection.FAD.cs,pkg_fad,p_authorizechangestatusrequestforsettledpara,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2655,get_legacy_settled_paras_autorize,/ApiCalls/get_legacy_settled_paras_autorize,ApiCalls,get_legacy_settled_paras_autorize,GetOldSettledParasForResponseAuthorize,AIS\DBConnection.FAD.cs,pkg_fad,p_getoldparasforresponseauthorize,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2661,get_old_para_br_compliance_text_update,/ApiCalls/get_old_para_br_compliance_text_update,ApiCalls,get_old_para_br_compliance_text_update,GetOldParasBranchComplianceTextupdate,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeAllParasFAD,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2668,get_paras_for_status_change_authorize,/ApiCalls/get_paras_for_status_change_authorize,ApiCalls,get_paras_for_status_change_authorize,GetParasForStatusChangeToAuthorize,AIS\DBConnection.HD.cs,pkg_hd,P_Get_Paras_For_Status_Change_For_Authorize,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2675,authorize_para_change_status,/ApiCalls/authorize_para_change_status,ApiCalls,authorize_para_change_status,AuthorizeChangeStatusRequestForPara,AIS\DBConnection.HD.cs,pkg_hd,P_Authorize_Paras_For_Status,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2683,GetTeamDetails,/ApiCalls/GetTeamDetails,ApiCalls,GetTeamDetails,GetTeamDetails,AIS\DBConnection.RPT.cs,pkg_rpt,p_getauditteams,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2689,submit_pre_concluding,/ApiCalls/submit_pre_concluding,ApiCalls,submit_pre_concluding,SubmitPreConcluding,AIS\DBConnection.HD.cs,pkg_hd,P_audit_pre_submission,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2697,update_audit_para_for_finalization,/ApiCalls/update_audit_para_for_finalization,ApiCalls,update_audit_para_for_finalization,UpdateAuditParaForFinalization,AIS\DBConnection.HD.cs,pkg_hd,P_audit_para_update_svz_az,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2704,update_audit_para_for_finalization_ho,/ApiCalls/update_audit_para_for_finalization_ho,ApiCalls,update_audit_para_for_finalization_ho,UpdateAuditParaForFinalizationHO,AIS\DBConnection.HD.cs,pkg_hd,P_audit_para_update_head_dept,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2712,get_legacy_paras_for_update,/ApiCalls/get_legacy_paras_for_update,ApiCalls,get_legacy_paras_for_update,GetLegacyParasForUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2718,get_legacy_paras_for_update_ho,/ApiCalls/get_legacy_paras_for_update_ho,ApiCalls,get_legacy_paras_for_update_ho,GetLegacyParasForUpdateHO,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations_ho,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2724,get_legacy_paras_for_gist_update,/ApiCalls/get_legacy_paras_for_gist_update,ApiCalls,get_legacy_paras_for_gist_update,GetLegacyParasForGistUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations_for_gist_update,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2730,get_legacy_paras_for_update_FAD,/ApiCalls/get_legacy_paras_for_update_FAD,ApiCalls,get_legacy_paras_for_update_FAD,GetLegacyParasForUpdateFAD,AIS\DBConnection.FAD.cs,pkg_fad,P_GetLeagacyObservations,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2736,update_legacy_para_with_responsibilities,/ApiCalls/update_legacy_para_with_responsibilities,ApiCalls,update_legacy_para_with_responsibilities,UpdateLegacyParasWithResponsibility,AIS\DBConnection.AR.cs,pkg_ar,P_update_legacy_Para_text,Yes,Yes,Unconfirmed,,Keep,Internal C# call
