File,Property,PlainTextAttribute,Line
Models/ExecptionAccountReportModel.cs,CUSTOMER_NAME,False,8
Models/ExecptionAccountReportModel.cs,MASTER_CODE,False,9
Models/ExecptionAccountReportModel.cs,TR_DESCRIPTION,False,10
Models/ExecptionAccountReportModel.cs,TR_DATE,False,11
Models/ExecptionAccountReportModel.cs,TR_AUTHDATE,False,12
Models/ExecptionAccountReportModel.cs,DR_AMOUNT,False,13
Models/ExecptionAccountReportModel.cs,CR_AMOUNT,False,14
Models/FADAuditBudgetModel.cs,GL_CODE,False,6
Models/FADAuditBudgetModel.cs,GL_HEADING,False,7
Models/FADAuditBudgetModel.cs,EXISTING,False,8
Models/FADAuditBudgetModel.cs,UTILIZATION,False,9
Models/FADAuditBudgetModel.cs,REMAND,False,10
Models/FADAuditBudgetModel.cs,RATIONALIZATION,False,11
Models/FADAuditBudgetModel.cs,STATUS,False,12
Models/FADAuditEmpModel.cs,PPNO,False,6
Models/FADAuditEmpModel.cs,NAME,False,7
Models/FADAuditEmpModel.cs,RANK,False,8
Models/FADAuditEmpModel.cs,DESIGNATION,False,9
Models/FADAuditEmpModel.cs,PLACEMENT,False,10
Models/FADAuditEmpModel.cs,QUALIFICATION,False,11
Models/FADAuditEmpModel.cs,SPECIALIZATION,False,12
Models/FADAuditEmpModel.cs,CERTIFICATION,False,13
Models/FADAuditEmpModel.cs,TOTAL_EXPERIENCE,False,14
Models/FADAuditEmpModel.cs,AUDIT_EXPERIENCE,False,15
Models/FADAuditManpowerModel.cs,COMPANY,False,6
Models/FADAuditManpowerModel.cs,RANK,False,7
Models/FADAuditManpowerModel.cs,PLACEMENT,False,8
Models/FADAuditManpowerModel.cs,EXISTING,False,9
Models/FADAuditManpowerModel.cs,ADDITIONAL_REQUIRED,False,10
Models/FADAuditParasReviewModel.cs,OLD_PARA_ID,False,5
Models/FADAuditParasReviewModel.cs,NEW_PARA_ID,False,6
Models/FADAuditParasReviewModel.cs,ANNEX,False,7
Models/FADAuditParasReviewModel.cs,PROCESS,False,8
Models/FADAuditParasReviewModel.cs,SUB_PROCESS,False,9
Models/FADAuditParasReviewModel.cs,CHECK_LIST,False,10
Models/FADAuditParasReviewModel.cs,MEMO_NO,False,11
Models/FADAuditParasReviewModel.cs,PARA_NO,False,12
Models/FADAuditParasReviewModel.cs,PARA_TEXT,False,13
Models/FADAuditParasReviewModel.cs,OBS_GIST,False,14
Models/FADAuditParasReviewModel.cs,OBS_RISK,False,15
Models/FADAuditParasReviewModel.cs,OBS_RISK_ID,False,16
Models/FADAuditParasReviewModel.cs,AMOUNT_INV,False,17
Models/FADAuditParasReviewModel.cs,NO_INSTANCES,False,18
Models/FADAuditParasReviewModel.cs,PPNO,False,19
Models/FADAuditParasReviewModel.cs,RESP_ROLE,False,20
Models/FADAuditParasReviewModel.cs,RESP_AMOUNT,False,21
Models/FADAuditParasReviewModel.cs,LOAN_CASE,False,22
Models/FADAuditParasReviewModel.cs,REPORT_ID,False,23
Models/FADAuditParasReviewModel.cs,REPORT_NAME,False,24
Models/FADAuditParasReviewModel.cs,AUDITEE_REPLY,False,26
Models/FADAuditParasReviewModel.cs,AUDITOR_COMMENTS,False,27
Models/FADAuditParasReviewModel.cs,HEADCOMMENTS,False,28
Models/FADAuditParasReviewModel.cs,ROOT_CAUSE,False,29
Models/FADAuditPerformanceModel.cs,Title,False,5
Models/FADAuditPerformanceModel.cs,Total_Paras,False,6
Models/FADAuditPerformanceModel.cs,Setteled_Para,False,7
Models/FADAuditPerformanceModel.cs,Unsetteled_Para,False,8
Models/FADAuditPerformanceModel.cs,Ratio,False,9
Models/FADAuditPerformanceModel.cs,R1,False,10
Models/FADAuditPerformanceModel.cs,R2,False,11
Models/FADAuditPerformanceModel.cs,R3,False,12
Models/FADEntityRiskModel.cs,R_ID,False,5
Models/FADEntityRiskModel.cs,DESCRIPTION,False,6
Models/FADEntityRiskModel.cs,RATING,False,7
Models/FADEntitySizeModel.cs,ENTITY_SIZE,False,5
Models/FADEntitySizeModel.cs,DESCRIPTION,False,6
Models/FADGetReportEntititiesModel.cs,ENTITY_ID,False,5
Models/FADGetReportEntititiesModel.cs,ENTITY_NAME,False,6
Models/FADGetReportZonesModel.cs,ENTITY_ID,False,5
Models/FADGetReportZonesModel.cs,ENTITY_NAME,False,6
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,PP_NO,False,5
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,EMP_NAME,False,6
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,PARA_REVIEWED,False,7
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,PARA_UPDATED,False,8
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,PARA_UPDATED_WITHOUT_CHANGE,False,9
Models/FADHOUserLegacyParaUserWiseParasPerformanceModel.cs,PARA_REFERRED_BACK,False,10
Models/FADLagacyParaPerformanceModel.cs,Audit_Zone,False,5
Models/FADLagacyParaPerformanceModel.cs,Total_Paras,False,6
Models/FADLagacyParaPerformanceModel.cs,Setteled_Para,False,7
Models/FADLagacyParaPerformanceModel.cs,Unsetteled_Para,False,8
Models/FADLagacyParaPerformanceModel.cs,Ratio,False,9
Models/FADLagacyParaPerformanceModel.cs,R1,False,10
Models/FADLagacyParaPerformanceModel.cs,R2,False,11
Models/FADLagacyParaPerformanceModel.cs,R3,False,12
Models/FADMonthlyReviewParasModel.cs,REPORTING_OFFICE,False,5
Models/FADMonthlyReviewParasModel.cs,PLACE_OF_POSTING,False,6
Models/FADMonthlyReviewParasModel.cs,CHILD_CODE,False,7
Models/FADMonthlyReviewParasModel.cs,OPENING_BALANCE,False,8
Models/FADMonthlyReviewParasModel.cs,PARA_ADDED,False,9
Models/FADMonthlyReviewParasModel.cs,TOTAL,False,10
Models/FADMonthlyReviewParasModel.cs,SETTLED_COM,False,11
Models/FADMonthlyReviewParasModel.cs,SETTLED_AUDIT,False,12
Models/FADMonthlyReviewParasModel.cs,OUTSTANDING,False,13
Models/FADMonthlyReviewParasModel.cs,R1,False,14
Models/FADMonthlyReviewParasModel.cs,R2,False,15
Models/FADMonthlyReviewParasModel.cs,R3,False,16
Models/FADNewOldParaPerformanceModel.cs,D_ID,False,5
Models/FADNewOldParaPerformanceModel.cs,Audit_Zone,False,6
Models/FADNewOldParaPerformanceModel.cs,Checklist,False,7
Models/FADNewOldParaPerformanceModel.cs,Process,False,8
Models/FADNewOldParaPerformanceModel.cs,Sub_Checklist,False,9
Models/FADNewOldParaPerformanceModel.cs,Checklist_Details,False,10
Models/FADNewOldParaPerformanceModel.cs,Total_Paras,False,11
Models/FADNewOldParaPerformanceModel.cs,Setteled_Para,False,12
Models/FADNewOldParaPerformanceModel.cs,Unsetteled_Para,False,13
Models/FADNewOldParaPerformanceModel.cs,Ratio,False,14
Models/FADNewOldParaPerformanceModel.cs,R1,False,15
Models/FADNewOldParaPerformanceModel.cs,R2,False,16
Models/FADNewOldParaPerformanceModel.cs,R3,False,17
Models/FADNewParaPerformanceModel.cs,Audit_Zone,False,5
Models/FADNewParaPerformanceModel.cs,Total_Paras,False,6
Models/FADNewParaPerformanceModel.cs,Setteled_Para,False,7
Models/FADNewParaPerformanceModel.cs,Unsetteled_Para,False,8
Models/FADNewParaPerformanceModel.cs,Ratio,False,9
Models/FADNewParaPerformanceModel.cs,R1,False,10
Models/FADNewParaPerformanceModel.cs,R2,False,11
Models/FADNewParaPerformanceModel.cs,R3,False,12
Models/FadDeskOfficerRptModel.cs,AuditPeriod,False,5
Models/FadDeskOfficerRptModel.cs,ChildCode,False,6
Models/FadDeskOfficerRptModel.cs,CName,False,7
Models/FadDeskOfficerRptModel.cs,AZ,False,8
Models/FadDeskOfficerRptModel.cs,PName,False,9
Models/FadDeskOfficerRptModel.cs,Annex,False,10
Models/FadDeskOfficerRptModel.cs,GistOfParas,False,11
Models/FadDeskOfficerRptModel.cs,ParaNo,False,12
Models/FadDeskOfficerRptModel.cs,Risk,False,14
Models/FadDeskOfficerRptModel.cs,Amount,False,15
Models/FadDeskOfficerRptModel.cs,Status,False,16
Models/FadOldParaReportModel.cs,ENTITY_NAME,False,7
Models/FadOldParaReportModel.cs,PROCESS,False,9
Models/FadOldParaReportModel.cs,SUB_PROCESS,False,10
Models/FadOldParaReportModel.cs,VIOLATION,False,12
Models/FadOldParaReportModel.cs,OBS_TEXT,False,13
Models/FadOldParaReportModel.cs,OBS_RISK,False,14
Models/FadOldParaReportModel.cs,OBS_STATUS,False,15
Models/FinalAuditReportModel.cs,ID,False,5
Models/FinalAuditReportModel.cs,ENG_ID,False,6
Models/FinalAuditReportModel.cs,ENTITY_ID,False,7
Models/FinalAuditReportModel.cs,ENTITY_NAME,False,8
Models/FinalAuditReportModel.cs,AUDIT_PERIOD,False,9
Models/FinalAuditReportModel.cs,DOC_TYPE,False,10
Models/FinalAuditReportModel.cs,DOC_NAME,False,11
Models/FindUserModel.cs,EMAIL,False,8
Models/FindUserModel.cs,PASSWORD,False,9
Models/FixedAssetsDetailsModel.cs,FA_ID,False,5
Models/FixedAssetsDetailsModel.cs,ASSET_NAME,False,6
Models/FixedAssetsDetailsModel.cs,PHYSICAL_EXISTANCE,False,7
Models/FixedAssetsDetailsModel.cs,LOCATION_AS_PER_FAR,False,8
Models/FixedAssetsDetailsModel.cs,DIFFERENCE,False,9
Models/FixedAssetsDetailsModel.cs,REMARKS,False,10
Models/FixedAssetsDetailsModel.cs,ENG_ID,False,11
Models/FunctionalAnnexureWiseObservationModel.cs,D_ID,False,6
Models/FunctionalAnnexureWiseObservationModel.cs,NAME,False,8
Models/FunctionalAnnexureWiseObservationModel.cs,P_NAME,False,9
Models/FunctionalAnnexureWiseObservationModel.cs,AUDIT_PERIOD,False,10
Models/FunctionalAnnexureWiseObservationModel.cs,PARA_CATEGORY,False,11
Models/FunctionalAnnexureWiseObservationModel.cs,PARA_NO,False,12
Models/FunctionalAnnexureWiseObservationModel.cs,PARA_REF,False,13
Models/FunctionalAnnexureWiseObservationModel.cs,OBS_ID,False,14
Models/FunctionalAnnexureWiseObservationModel.cs,PARA_GIST,False,15
Models/FunctionalAnnexureWiseObservationModel.cs,P_RISK,False,16
Models/FunctionalResponsibilitiesWiseParasModel.cs,PARA_REF,False,6
Models/FunctionalResponsibilitiesWiseParasModel.cs,OBS_ID,False,7
Models/FunctionalResponsibilitiesWiseParasModel.cs,PARA_CATEGORY,False,8
Models/FunctionalResponsibilitiesWiseParasModel.cs,REP_OFFICE,False,9
Models/FunctionalResponsibilitiesWiseParasModel.cs,ENTITY_NAME,False,10
Models/FunctionalResponsibilitiesWiseParasModel.cs,ANNEXURE,False,11
Models/FunctionalResponsibilitiesWiseParasModel.cs,CHECK_LIST,False,12
Models/FunctionalResponsibilitiesWiseParasModel.cs,PARA_NO,False,13
Models/FunctionalResponsibilitiesWiseParasModel.cs,RISK,False,14
Models/FunctionalResponsibilitiesWiseParasModel.cs,GIST,False,15
Models/FunctionalResponsibilityWiseParas.cs,PROCESS,False,6
Models/FunctionalResponsibilityWiseParas.cs,VIOLATION,False,8
Models/FunctionalResponsibilityWiseParas.cs,PERIOD,False,10
Models/FunctionalResponsibilityWiseParas.cs,ENTITY_NAME,False,12
Models/FunctionalResponsibilityWiseParas.cs,OBS_TEXT,False,13
Models/FunctionalResponsibilityWiseParas.cs,SUB_PROCESS,False,14
Models/FunctionalResponsibilityWiseParas.cs,MEMO_NO,False,15
Models/FunctionalResponsibilityWiseParas.cs,OBS_RISK,False,16
Models/FunctionalResponsibilityWiseParas.cs,OBS_STATUS,False,18
Models/GISTWiseReportParas.cs,AUDIT_ZONE,False,6
Models/GISTWiseReportParas.cs,REGION,False,7
Models/GISTWiseReportParas.cs,BRANCH,False,8
Models/GISTWiseReportParas.cs,BRANCH_CODE,False,9
Models/GISTWiseReportParas.cs,E_DATE,False,10
Models/GISTWiseReportParas.cs,PARA_NO,False,11
Models/GISTWiseReportParas.cs,ANNEX,False,12
Models/GISTWiseReportParas.cs,GIST_OF_PARAS,False,13
Models/GISTWiseReportParas.cs,NO_OF_INSTANCES,False,14
Models/GISTWiseReportParas.cs,AMOUNT_INVOLVED,False,15
Models/GetAuditeeParasModel.cs,MEMO_NUMBER,False,5
Models/GetAuditeeParasModel.cs,PARA_NO,False,6
Models/GetAuditeeParasModel.cs,NAME,False,7
Models/GetAuditeeParasModel.cs,STATUS,False,8
Models/GetAuditeeParasModel.cs,TEXT,False,9
Models/GetAuditeeParasModel.cs,REPLY,False,10
Models/GetAuditeeParasModel.cs,RECOMMENDATION,False,11
Models/GetAuditeeParasModel.cs,REMARKS,False,12
Models/GetAuditeeParasModel.cs,REPLYROLE,False,13
Models/GetAuditeeParasModel.cs,HEADREMARKS,False,14
Models/GetAuditeeParasModel.cs,ASSIGNEDTO,False,15
Models/GetAuditeeParasModel.cs,REF_OUT,False,16
Models/GetAuditeeParasModel.cs,MESSAGE,False,17
Models/GetFinalReportModel .cs,ASSIGNEDTO,False,5
Models/GetFinalReportModel .cs,ENTITY_NAME,False,6
Models/GetFinalReportModel .cs,PARA_NO,False,7
Models/GetFinalReportModel .cs,MEMO_NUMBER,False,8
Models/GetFinalReportModel .cs,V_HEADER,False,11
Models/GetFinalReportModel .cs,V_DETAIL,False,12
Models/GetFinalReportModel .cs,RISK,False,14
Models/GetFinalReportModel .cs,STATUS,False,17
Models/GetFinalReportModel .cs,OBSERVATION,False,18
Models/GetFinalReportModel .cs,MANAGEMENT_REPLY,False,19
Models/GetFinalReportModel .cs,RECOMMENDATION,False,20
Models/GetFinalReportModel .cs,MESSAGE,False,21
Models/GetFinalReportModel .cs,REMARKS,False,22
Models/GetFinalReportModel .cs,REF_OUT,False,25
Models/GetOldParasBranchComplianceModel.cs,AUDIT_PERIOD,False,5
Models/GetOldParasBranchComplianceModel.cs,AUDIT_DATE,False,6
Models/GetOldParasBranchComplianceModel.cs,PARA_RISK,False,7
Models/GetOldParasBranchComplianceModel.cs,NAME,False,8
Models/GetOldParasBranchComplianceModel.cs,PARA_NO,False,9
Models/GetOldParasBranchComplianceModel.cs,GIST_OF_PARAS,False,12
Models/GetOldParasBranchComplianceModel.cs,AUDITOR_REMARKS,False,13
Models/GetOldParasBranchComplianceModel.cs,AUDIT_BY_ID,False,14
Models/GetOldParasBranchComplianceModel.cs,NEXT_R_ID,False,15
Models/GetOldParasBranchComplianceModel.cs,PREV_R_ID,False,16
Models/GetOldParasBranchComplianceModel.cs,STATUS_UP,False,17
Models/GetOldParasBranchComplianceModel.cs,STATUS_DOWN,False,18
Models/GetOldParasBranchComplianceModel.cs,INDICATOR,False,19
Models/GetOldParasBranchComplianceModel.cs,PREV_ROLE,False,20
Models/GetOldParasBranchComplianceModel.cs,NEXT_ROLE,False,21
Models/GetOldParasBranchComplianceModel.cs,RECEIVED_FROM,False,22
Models/GetOldParasBranchComplianceModel.cs,COM_ID,False,23
Models/GetOldParasBranchComplianceTextModel.cs,PARA_TEXT,False,8
Models/GetOldParasBranchComplianceTextModel.cs,OBS_TEXT,False,9
Models/GetOldParasBranchComplianceTextModel.cs,PARA_TEXT_ID,False,10
Models/GetOldParasBranchComplianceTextModel.cs,GIST_OF_PARA,False,11
Models/GetOldParasForComplianceReviewer.cs,AUDITEENAME,False,5
Models/GetOldParasForComplianceReviewer.cs,AUDIT_PERIOD,False,6
Models/GetOldParasForComplianceReviewer.cs,PARA_NO,False,7
Models/GetOldParasForComplianceReviewer.cs,PARENT_ID,False,8
Models/GetOldParasForComplianceReviewer.cs,GISTOFPARA,False,9
Models/GetOldParasForComplianceReviewer.cs,AMOUNT_INVOLVED,False,10
Models/GetOldParasForComplianceReviewer.cs,PARA_CATEGORY,False,11
Models/GetOldParasForComplianceReviewer.cs,REF_P,False,12
Models/GetOldParasForComplianceReviewer.cs,AU_OBS_ID,False,13
Models/GetOldParasForComplianceReviewer.cs,ID,False,14
Models/GetOldParasForComplianceReviewer.cs,REPLY,False,15
Models/GetOldParasForComplianceReviewer.cs,SEQUENCE,False,16
Models/GetOldParasForComplianceReviewer.cs,AUDITED_BY,False,17
Models/GetOldParasForComplianceReviewer.cs,REPLY_DATE,False,18
Models/GetOldParasForFinalSettlement.cs,REPORTINGOFFICE,False,6
Models/GetOldParasForFinalSettlement.cs,REF_P,False,7
Models/GetOldParasForFinalSettlement.cs,AUDITEENAME,False,8
Models/GetOldParasForFinalSettlement.cs,AUDIT_PERIOD,False,9
Models/GetOldParasForFinalSettlement.cs,PARA_NO,False,10
Models/GetOldParasForFinalSettlement.cs,RISK,False,11
Models/GetOldParasForFinalSettlement.cs,AU_OBS_ID,False,12
Models/GetOldParasForFinalSettlement.cs,PARA_CATEGORY,False,13
Models/GetOldParasForFinalSettlement.cs,GISTOFPARA,False,14
Models/GetOldParasForFinalSettlement.cs,AMOUNT_INVOLVED,False,15
Models/GetOldParasForFinalSettlement.cs,REPLY,False,16
Models/GetOldParasForFinalSettlement.cs,REPLIEDDATE,False,18
Models/GetOldParasForFinalSettlement.cs,LASTUPDATEDBY,False,19
Models/GetOldParasForFinalSettlement.cs,LASTUPDATEDDATE,False,20
Models/GetOldParasForFinalSettlement.cs,REMARKS,False,21
Models/GetOldParasForFinalSettlement.cs,SEQUENCE,False,22
Models/GetOldParasForFinalSettlement.cs,IMP_REMARKS,False,24
Models/GetOldParasForFinalSettlement.cs,SUBMITTED,False,25
Models/GetOldParasForFinalSettlement.cs,AUDITED_BY,False,26
Models/GetOldParasForFinalSettlement.cs,C_STATUS,False,28
Models/GetOldParasforComplianceSettlement.cs,AU_OBS_ID,False,8
Models/GetOldParasforComplianceSettlement.cs,REPORTINGOFFICE,False,9
Models/GetOldParasforComplianceSettlement.cs,AUDITEENAME,False,10
Models/GetOldParasforComplianceSettlement.cs,AUDITPERIOD,False,11
Models/GetOldParasforComplianceSettlement.cs,PARANO,False,12
Models/GetOldParasforComplianceSettlement.cs,HEAD_REF_REMARKS,False,13
Models/GetOldParasforComplianceSettlement.cs,GISTOFPARA,False,14
Models/GetOldParasforComplianceSettlement.cs,AMOUNT,False,15
Models/GetOldParasforComplianceSettlement.cs,REPLIEDBY,False,16
Models/GetOldParasforComplianceSettlement.cs,VOL_I_II,False,17
Models/GetOldParasforComplianceSettlement.cs,REPLY,False,18
Models/GetOldParasforComplianceSettlement.cs,RISK,False,19
Models/GetOldParasforComplianceSettlement.cs,REPLIEDDATE,False,20
Models/GetOldParasforComplianceSettlement.cs,REMARKS,False,22
Models/GetOldParasforComplianceSettlement.cs,PARA_CATEGORY,False,23
Models/GetOldParasforComplianceSettlement.cs,LASTUPDATEDBY,False,24
Models/GetOldParasforComplianceSettlement.cs,REVIEWED_BY,False,26
Models/GetOldParasforComplianceSettlement.cs,REVIEWER_REMARKS,False,27
Models/GetOldParasforComplianceSettlement.cs,REVIEWER_RECOMMENDATION,False,28
Models/GetOldParasforComplianceSettlement.cs,SUBMITTED,False,29
Models/GetOldParasforComplianceSettlement.cs,REF_P,False,30
Models/GetOldParasforComplianceSettlement.cs,AUDITED_BY,False,31
Models/GetOldParasforComplianceSettlement.cs,C_STATUS,False,32
Models/GetOldParasforComplianceSettlement.cs,SEQUENCE,False,33
Models/GetTeamDetailsModel.cs,TEAM_NAME,False,5
Models/GetTeamDetailsModel.cs,MEMBER_PPNO,False,6
Models/GetTeamDetailsModel.cs,MEMBER_NAME,False,7
Models/GetTeamDetailsModel.cs,ISTEAMLEAD,False,8
Models/GetTeamDetailsModel.cs,AUDIT_START_DATE,False,9
Models/GetTeamDetailsModel.cs,AUDIT_END_DATE,False,10
Models/GlheadDeatils.cs,DESCRIPTION,False,8
Models/GlheadDeatils.cs,GLSUBNAME,False,10
Models/GlheadDeatils.cs,NAME,False,17
Models/GlheadSubDeatils.cs,GLSUBNAME,False,12
Models/GlheadSubDeatils.cs,DESCRIPTION,False,13
Models/Glheadsummaryyearly.cs,COL1,False,6
Models/Glheadsummaryyearly.cs,COL2,False,7
Models/Glheadsummaryyearly.cs,COL3,False,8
Models/Glheadsummaryyearly.cs,GLSUBNAME,False,11
Models/Glheadsummaryyearly.cs,LAST_CREDIT,False,18
Models/Glheadsummaryyearly.cs,LAST_DEBIT,False,19
Models/Glheadsummaryyearly.cs,LAST_BALANCE,False,20
Models/Glheadsummaryyearly.cs,CURRENT_CREDIT,False,21
Models/Glheadsummaryyearly.cs,CURRENT_DEBIT,False,22
Models/Glheadsummaryyearly.cs,CURRENT_BALANCE,False,23
Models/GroupModel.cs,GROUP_NAME,False,6
Models/GroupModel.cs,GROUP_DESCRIPTION,False,7
Models/GroupModel.cs,ISACTIVE,False,8
Models/GroupWisePagesModel.cs,G_ID,False,5
Models/GroupWisePagesModel.cs,G_NAME,False,6
Models/GroupWisePagesModel.cs,P_NAME,False,7
Models/GroupWiseUsersCountModel.cs,G_ID,False,5
Models/GroupWiseUsersCountModel.cs,G_NAME,False,6
Models/GroupWiseUsersCountModel.cs,U_COUNT,False,7
Models/HM/ActiveInactiveChart.cs,Active_Count,False,5
Models/HM/ActiveInactiveChart.cs,Inactive_Count,False,6
Models/HM/SbpObservationRegisterViewModel.cs,Password,False,14
Models/HM/SbpObservationRegisterViewModel.cs,ObservationTypeCode,False,23
Models/HM/SbpObservationRegisterViewModel.cs,ObservationTypeName,False,26
Models/HM/SbpObservationRegisterViewModel.cs,ActiveFlag,False,29
Models/HM/SbpObservationRegisterViewModel.cs,StatusMessage,False,42
Models/HM/SbpObservationRegisterViewModel.cs,PasswordError,False,44
Models/HRDesignationWiseRoleModel.cs,DESIGNATION_CODE,False,6
Models/HRDesignationWiseRoleModel.cs,DESCRIPTION,False,7
Models/HRDesignationWiseRoleModel.cs,ROLE_ID,False,8
Models/HRDesignationWiseRoleModel.cs,ROLE,False,9
Models/HRDesignationWiseRoleModel.cs,ENTITY_TYPE,False,10
Models/HREntitiesModel.cs,REPORTING_CODE,False,6
Models/HREntitiesModel.cs,REPORTING_NAME,False,7
Models/HREntitiesModel.cs,REPORTING_STATUS,False,8
Models/HREntitiesModel.cs,REPORTING_INDICATOR,False,9
Models/HREntitiesModel.cs,ENTITY_CODE,False,10
Models/HREntitiesModel.cs,ENTITY_NAME,False,11
Models/HREntitiesModel.cs,ENTITY_STATUS,False,12
Models/HREntitiesModel.cs,ENTITY_INDICATOR,False,13
Models/IID/AnalysisModel.cs,PolicyGaps,False,6
Models/IID/AnalysisModel.cs,ControlGaps,False,7
Models/IID/AnalysisModel.cs,ProceduralViolations,False,8
Models/IID/AnalysisModel.cs,ForwardTo,False,9
Models/IID/AnalysisModel.cs,Comments,False,10
Models/IID/CaseStudyModel.cs,OriginProcessOwner,False,6
Models/IID/CaseStudyModel.cs,NameComplainant,False,7
Models/IID/CaseStudyModel.cs,Branch,False,8
Models/IID/CaseStudyModel.cs,Gist,False,9
Models/IID/CaseStudyModel.cs,Outcome,False,10
Models/IID/CaseStudyModel.cs,ModusOperandi,False,11
Models/IID/CaseStudyModel.cs,Gaps,False,12
Models/IID/CaseStudyModel.cs,RootCause,False,13
Models/IID/CaseStudyModel.cs,ActionsRec,False,14
Models/IID/CaseStudyModel.cs,Status,False,15
Models/IID/CaseStudyModel.cs,PolicyGapsIdentified,False,16
Models/IID/CaseStudyModel.cs,ControlViolations,False,17
Models/IID/CaseStudyModel.cs,RiskIdentified,False,18
Models/IID/CaseStudyModel.cs,RegulatoryComplianceFailure,False,19
Models/IID/ComplaintModel.cs,Nature,False,5
Models/IID/ComplaintModel.cs,Category,False,6
Models/IID/ComplaintModel.cs,ReceivedFrom,False,7
Models/IID/ComplaintModel.cs,ComplainantName,False,12
Models/IID/ComplaintModel.cs,CNIC,False,13
Models/IID/ComplaintModel.cs,CellularNumber,False,14
Models/IID/ComplaintModel.cs,MailingAddress,False,15
Models/IID/ComplaintModel.cs,Gender,False,16
Models/IID/ComplaintModel.cs,ComplaintNo,False,17
Models/IID/ComplaintModel.cs,Contents,False,18
Models/IID/ComplaintModel.cs,UploadedComplaint,False,19
Models/IID/ComplaintModel.cs,UploadedFFR,False,20
Models/IID/ComplaintModel.cs,UploadedEvidence,False,21
Models/IID/ComplaintModel.cs,ActionRequired,False,22
Models/IID/FinalApprovalModel.cs,Comments,False,6
Models/IID/FinalApprovalModel.cs,Approved,False,7
Models/IID/HeadReviewModel.cs,Directions,False,8
Models/IID/HeadReviewModel.cs,TeamMembers,False,11
Models/IID/HeadReviewModel.cs,AssignedOn,False,12
Models/IID/HeadReviewModel.cs,DueDate,False,13
Models/IID/HeadReviewModel.cs,ReferredBackComments,False,14
Models/IID/HeadReviewModel.cs,Action,False,15
Models/IID/InitialAssessmentModel.cs,Nature,False,7
Models/IID/InitialAssessmentModel.cs,Contents,False,8
Models/IID/InitialAssessmentModel.cs,UploadedComplaint,False,9
Models/IID/InitialAssessmentModel.cs,UploadedFFR,False,10
Models/IID/InitialAssessmentModel.cs,UploadedEvidence,False,11
Models/IID/InitialAssessmentModel.cs,ActionRequired,False,12
Models/IID/InitialAssessmentModel.cs,Status,False,13
Models/IID/InitialAssessmentModel.cs,SubmittedOn,False,15
Models/IID/InitialAssessmentModel.cs,Assessment,False,23
Models/IID/InitialAssessmentModel.cs,Recommendation,False,24
Models/IID/InquiryReportModel.cs,NameComplainant,False,7
Models/IID/InquiryReportModel.cs,NameAccused,False,8
Models/IID/InquiryReportModel.cs,Gist,False,9
Models/IID/InquiryReportModel.cs,Proceedings,False,10
Models/IID/InquiryReportModel.cs,Findings,False,11
Models/IID/InquiryReportModel.cs,Recommendation,False,12
Models/IID/InquiryReportModel.cs,UploadedReport,False,13
Models/IID/InquiryReportModel.cs,UploadedEvidence,False,14
Models/IID/InvestigationPlanModel.cs,PlanDetails,False,6
Models/IID/InvestigationPlanModel.cs,Status,False,8
Models/IID/PlanApprovalModel.cs,IsApproved,False,7
Models/IID/PlanApprovalModel.cs,EditedPlan,False,8
Models/IID/PlanApprovalModel.cs,FurtherActions,False,9
Models/IID/ReportFilterModel.cs,Nature,False,5
Models/IID/ReportFilterModel.cs,Complaint,False,6
Models/IID/ReportFilterModel.cs,Accused,False,7
Models/IID/ReportFilterModel.cs,Branch,False,8
Models/IID/ReportFilterModel.cs,Region,False,9
Models/IID/ReportFilterModel.cs,Unit,False,10
Models/IID/ReportFilterModel.cs,Status,False,11
Models/IdNameModel.cs,Name,False,6
Models/InspectionUnits.cs,I_CODE,False,6
Models/InspectionUnits.cs,UNIT_NAME,False,7
Models/InspectionUnits.cs,DISCRIPTION,False,8
Models/InspectionUnits.cs,STATUS,False,9
Models/JoiningCompletionReportModel.cs,AUDIT_BY,False,7
Models/JoiningCompletionReportModel.cs,AUDITEE_NAME,False,8
Models/JoiningCompletionReportModel.cs,TEAM_NAME,False,9
Models/JoiningCompletionReportModel.cs,NAME,False,11
Models/JoiningCompletionReportModel.cs,TEAM_LEAD,False,12
Models/JoiningCompletionReportModel.cs,STATUS,False,15
Models/JoiningModel.cs,ENTITY_NAME,False,11
Models/JoiningModel.cs,TEAM_NAME,False,12
Models/JoiningModel.cs,AUDIT_PERIOD,False,13
Models/JoiningModel.cs,STATUS,False,14
Models/JoiningModel.cs,RISK,False,15
Models/JoiningModel.cs,SIZE,False,16
Models/JoiningModel.cs,AUDITEE_EMAIL,False,17
Models/JoiningModel.cs,AUDITEE_PHONE,False,18
Models/JoiningTeamModel.cs,EMP_NAME,False,7
Models/JoiningTeamModel.cs,TEAM_NAME,False,8
Models/JoiningTeamModel.cs,IS_TEAM_LEAD,False,9
Models/LegacyUserWiseOldParasPerformanceModel.cs,AUDIT_ZONEID,False,5
Models/LegacyUserWiseOldParasPerformanceModel.cs,ZONENAME,False,6
Models/LegacyUserWiseOldParasPerformanceModel.cs,DATE,False,7
